物品ID,物品名称,模型路径
39002,"冥魂御敌手环","chara/accessory/a0118/model/c0101a0118_wrs.mdl"
38959,"冥魂御敌手铠","chara/equipment/e0419/model/c0101e0419_glv.mdl"
38960,"冥魂御敌打底裤","chara/equipment/e0418/model/c0101e0418_dwn.mdl"
38992,"冥魂御敌耳坠","chara/accessory/a0118/model/c0101a0118_ear.mdl"
38961,"冥魂御敌铠靴","chara/equipment/e0418/model/c0101e0418_sho.mdl"
38997,"冥魂御敌项环","chara/accessory/a0118/model/c0101a0118_nek.mdl"
38984,"冥魂治愈半指手套","chara/equipment/e0421/model/c0101e0421_glv.mdl"
38982,"冥魂治愈宽边帽","chara/equipment/e0421/model/c0101e0421_met.mdl"
39010,"冥魂治愈戒指 - 右","chara/accessory/a0118/model/c0101a0118_rir.mdl"
39010,"冥魂治愈戒指 - 左","chara/accessory/a0118/model/c0101a0118_ril.mdl"
39005,"冥魂治愈手环","chara/accessory/a0118/model/c0101a0118_wrs.mdl"
38985,"冥魂治愈打底裤","chara/equipment/e0421/model/c0101e0421_dwn.mdl"
38995,"冥魂治愈耳坠","chara/accessory/a0118/model/c0101a0118_ear.mdl"
38983,"冥魂治愈长衣","chara/equipment/e0421/model/c0101e0421_top.mdl"
38986,"冥魂治愈长靴","chara/equipment/e0421/model/c0101e0421_sho.mdl"
39000,"冥魂治愈项环","chara/accessory/a0118/model/c0101a0118_nek.mdl"
38977,"冥魂游击头盔","chara/equipment/e0418/model/c0101e0418_met.mdl"
38978,"冥魂游击战铠","chara/equipment/e0418/model/c0101e0418_top.mdl"
38979,"冥魂游击手铠","chara/equipment/e0418/model/c0101e0418_glv.mdl"
38980,"冥魂游击打底裤","chara/equipment/e0418/model/c0101e0418_dwn.mdl"
38981,"冥魂游击铠靴","chara/equipment/e0418/model/c0101e0418_sho.mdl"
38972,"冥魂精准包头巾","chara/equipment/e0420/model/c0101e0420_met.mdl"
38973,"冥魂精准外套","chara/equipment/e0420/model/c0101e0420_top.mdl"
39009,"冥魂精准戒指 - 右","chara/accessory/a0118/model/c0101a0118_rir.mdl"
39009,"冥魂精准戒指 - 左","chara/accessory/a0118/model/c0101a0118_ril.mdl"
38974,"冥魂精准手套","chara/equipment/e0420/model/c0101e0420_glv.mdl"
39004,"冥魂精准手环","chara/accessory/a0118/model/c0101a0118_wrs.mdl"
38975,"冥魂精准打底裤","chara/equipment/e0420/model/c0101e0420_dwn.mdl"
38994,"冥魂精准耳坠","chara/accessory/a0118/model/c0101a0118_ear.mdl"
38976,"冥魂精准胫甲","chara/equipment/e0420/model/c0101e0420_sho.mdl"
38999,"冥魂精准项环","chara/accessory/a0118/model/c0101a0118_nek.mdl"
44651,"冬季宽松夹克","chara/equipment/e6197/model/c0101e6197_top.mdl"
44652,"冬季宽松直筒裤","chara/equipment/e6197/model/c0101e6197_dwn.mdl"
44650,"冬季护耳帽","chara/equipment/e6197/model/c0101e6197_met.mdl"
44653,"冬季皮鞋","chara/equipment/e6197/model/c0101e6197_sho.mdl"
44654,"冬季紧身短裙","chara/equipment/e6198/model/c0101e6198_dwn.mdl"
21936,"冬意毛衣","chara/equipment/e6057/model/c0101e6057_top.mdl"
38233,"冬贝利头套","chara/equipment/e6147/model/c0101e6147_met.mdl"
38235,"冬贝利手套","chara/equipment/e6147/model/c0101e6147_glv.mdl"
38236,"冬贝利短裤","chara/equipment/e6147/model/c0101e6147_dwn.mdl"
38237,"冬贝利短靴","chara/equipment/e6147/model/c0101e6147_sho.mdl"
25021,"冬贝利菜刀 - 主手","chara/weapon/w5741/obj/body/b0003/model/w5741b0003.mdl"
25021,"冬贝利菜刀 - 副手","chara/weapon/w5781/obj/body/b0001/model/w5781b0001.mdl"
38234,"冬贝利身体","chara/equipment/e6147/model/c0101e6147_top.mdl"
45059,"冬雪之幻梦 - 主手","chara/weapon/w2131/obj/body/b0001/model/w2131b0001.mdl"
45059,"冬雪之幻梦 - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
2066,"冰华咒角","chara/weapon/w0901/obj/body/b0016/model/w0901b0016.mdl"
1974,"冰华幻杖","chara/weapon/w0701/obj/body/b0001/model/w0701b0001.mdl"
40450,"冰心打底裤","chara/equipment/e6179/model/c0101e6179_dwn.mdl"
40449,"冰心护臂","chara/equipment/e0120/model/c0101e0120_glv.mdl"
40448,"冰心长袍","chara/equipment/e6179/model/c0101e6179_top.mdl"
40451,"冰心高筒靴","chara/equipment/e0120/model/c0101e0120_sho.mdl"
6982,"冰河外套","chara/equipment/e0140/model/c0101e0140_top.mdl"
6983,"冰河长靴","chara/equipment/e0140/model/c0101e0140_sho.mdl"
9019,"冰神寒冰书","chara/weapon/w1701/obj/body/b0002/model/w1701b0002.mdl"
9020,"冰神寒冰典","chara/weapon/w1701/obj/body/b0002/model/w1701b0002.mdl"
9016,"冰神寒冰刀 - 主手","chara/weapon/w1801/obj/body/b0023/model/w1801b0023.mdl"
9016,"冰神寒冰刀 - 副手","chara/weapon/w1851/obj/body/b0023/model/w1851b0023.mdl"
9011,"冰神寒冰剑","chara/weapon/w0201/obj/body/b0053/model/w0201b0053.mdl"
9018,"冰神寒冰咒杖","chara/weapon/w1001/obj/body/b0019/model/w1001b0019.mdl"
10451,"冰神寒冰大剑","chara/weapon/w1501/obj/body/b0008/model/w1501b0008.mdl"
9017,"冰神寒冰幻杖","chara/weapon/w0801/obj/body/b0025/model/w0801b0025.mdl"
9015,"冰神寒冰弓 - 主手","chara/weapon/w0601/obj/body/b0022/model/w0601b0022.mdl"
9015,"冰神寒冰弓 - 副手","chara/weapon/w0698/obj/body/b0020/model/w0698b0020.mdl"
20380,"冰神寒冰打刀 - 主手","chara/weapon/w2201/obj/body/b0015/model/w2201b0015.mdl"
20380,"冰神寒冰打刀 - 副手","chara/weapon/w2251/obj/body/b0022/model/w2251b0022.mdl"
9013,"冰神寒冰斧","chara/weapon/w0401/obj/body/b0015/model/w0401b0015.mdl"
9014,"冰神寒冰枪","chara/weapon/w0501/obj/body/b0014/model/w0501b0014.mdl"
10513,"冰神寒冰火枪 - 主手","chara/weapon/w2001/obj/body/b0022/model/w2001b0022.mdl"
10513,"冰神寒冰火枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
9012,"冰神寒冰爪 - 主手","chara/weapon/w0301/obj/body/b0026/model/w0301b0026.mdl"
9012,"冰神寒冰爪 - 副手","chara/weapon/w0351/obj/body/b0026/model/w0351b0026.mdl"
9010,"冰神寒冰盾","chara/weapon/w0101/obj/body/b0025/model/w0101b0025.mdl"
20381,"冰神寒冰重刺剑 - 主手","chara/weapon/w2301/obj/body/b0031/model/w2301b0031.mdl"
20381,"冰神寒冰重刺剑 - 副手","chara/weapon/w2361/obj/body/b0001/model/w2361b0001.mdl"
10575,"冰神寒冰量天仪 - 主手","chara/weapon/w2101/obj/body/b0005/model/w2101b0005.mdl"
10575,"冰神寒冰量天仪 - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
9557,"冰神钻石书","chara/weapon/w1701/obj/body/b0002/model/w1701b0002.mdl"
9558,"冰神钻石典","chara/weapon/w1701/obj/body/b0002/model/w1701b0002.mdl"
9554,"冰神钻石刀 - 主手","chara/weapon/w1801/obj/body/b0023/model/w1801b0023.mdl"
9554,"冰神钻石刀 - 副手","chara/weapon/w1851/obj/body/b0023/model/w1851b0023.mdl"
9549,"冰神钻石剑","chara/weapon/w0201/obj/body/b0053/model/w0201b0053.mdl"
9556,"冰神钻石咒杖","chara/weapon/w1001/obj/body/b0019/model/w1001b0019.mdl"
10452,"冰神钻石大剑","chara/weapon/w1501/obj/body/b0008/model/w1501b0008.mdl"
9555,"冰神钻石幻杖","chara/weapon/w0801/obj/body/b0025/model/w0801b0025.mdl"
9553,"冰神钻石弓 - 主手","chara/weapon/w0601/obj/body/b0022/model/w0601b0022.mdl"
9553,"冰神钻石弓 - 副手","chara/weapon/w0698/obj/body/b0020/model/w0698b0020.mdl"
20382,"冰神钻石打刀 - 主手","chara/weapon/w2201/obj/body/b0015/model/w2201b0015.mdl"
20382,"冰神钻石打刀 - 副手","chara/weapon/w2251/obj/body/b0022/model/w2251b0022.mdl"
9551,"冰神钻石斧","chara/weapon/w0401/obj/body/b0015/model/w0401b0015.mdl"
9552,"冰神钻石枪","chara/weapon/w0501/obj/body/b0014/model/w0501b0014.mdl"
10514,"冰神钻石火枪 - 主手","chara/weapon/w2001/obj/body/b0022/model/w2001b0022.mdl"
10514,"冰神钻石火枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
9550,"冰神钻石爪 - 主手","chara/weapon/w0301/obj/body/b0026/model/w0301b0026.mdl"
9550,"冰神钻石爪 - 副手","chara/weapon/w0351/obj/body/b0026/model/w0351b0026.mdl"
9548,"冰神钻石盾","chara/weapon/w0101/obj/body/b0025/model/w0101b0025.mdl"
20383,"冰神钻石重刺剑 - 主手","chara/weapon/w2301/obj/body/b0031/model/w2301b0031.mdl"
20383,"冰神钻石重刺剑 - 副手","chara/weapon/w2361/obj/body/b0001/model/w2361b0001.mdl"
10576,"冰神钻石量天仪 - 主手","chara/weapon/w2101/obj/body/b0005/model/w2101b0005.mdl"
10576,"冰神钻石量天仪 - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
35485,"冶金专业专用围裙装","chara/equipment/e0698/model/c0101e0698_top.mdl"
43420,"冶金专业专用围裙装（复制品）","chara/equipment/e0698/model/c0101e0698_top.mdl"
35486,"冶金专业专用工作手套","chara/equipment/e0698/model/c0101e0698_glv.mdl"
43421,"冶金专业专用工作手套（复制品）","chara/equipment/e0698/model/c0101e0698_glv.mdl"
35484,"冶金专业专用护目镜","chara/equipment/e0698/model/c0101e0698_met.mdl"
43419,"冶金专业专用护目镜（复制品）","chara/equipment/e0698/model/c0101e0698_met.mdl"
35488,"冶金专业专用短靴","chara/equipment/e0698/model/c0101e0698_sho.mdl"
43423,"冶金专业专用短靴（复制品）","chara/equipment/e0698/model/c0101e0698_sho.mdl"
35487,"冶金专业专用软甲裤","chara/equipment/e0698/model/c0101e0698_dwn.mdl"
43422,"冶金专业专用软甲裤（复制品）","chara/equipment/e0698/model/c0101e0698_dwn.mdl"
35469,"冶金专业专用锤 - 主手","chara/weapon/w5101/obj/body/b0007/model/w5101b0007.mdl"
35469,"冶金专业专用锤 - 副手","chara/weapon/w5181/obj/body/b0002/model/w5181b0002.mdl"
12843,"冻雾鸡尾酒","chara/weapon/w9901/obj/body/b0002/model/w9901b0002.mdl"
26436,"净路之杖","chara/weapon/w0806/obj/body/b0002/model/w0806b0002.mdl"
11209,"凌寒盾","chara/weapon/w0101/obj/body/b0039/model/w0101b0039.mdl"
11776,"几何原本","chara/weapon/w1701/obj/body/b0014/model/w1701b0014.mdl"
13622,"几何原本·元灵","chara/weapon/w1701/obj/body/b0014/model/w1701b0014.mdl"
13608,"几何原本·觉醒","chara/weapon/w1701/obj/body/b0014/model/w1701b0014.mdl"
13787,"几何原本·觉醒（复制品）","chara/weapon/w1701/obj/body/b0014/model/w1701b0014.mdl"
20403,"凡尔登 - 主手","chara/weapon/w2301/obj/body/b0019/model/w2301b0019.mdl"
20403,"凡尔登 - 副手","chara/weapon/w2351/obj/body/b0014/model/w2351b0014.mdl"
15218,"凭依教典","chara/weapon/w1701/obj/body/b0043/model/w1701b0043.mdl"
9492,"凯撒裂爪 - 主手","chara/weapon/w0301/obj/body/b0030/model/w0301b0030.mdl"
9492,"凯撒裂爪 - 副手","chara/weapon/w0351/obj/body/b0030/model/w0351b0030.mdl"
10055,"凯撒裂爪·本我 - 主手","chara/weapon/w0301/obj/body/b0030/model/w0301b0030.mdl"
10055,"凯撒裂爪·本我 - 副手","chara/weapon/w0351/obj/body/b0030/model/w0351b0030.mdl"
12133,"凯撒裂爪·本我（复制品） - 主手","chara/weapon/w0301/obj/body/b0030/model/w0301b0030.mdl"
12133,"凯撒裂爪·本我（复制品） - 副手","chara/weapon/w0351/obj/body/b0030/model/w0351b0030.mdl"
12132,"凯撒裂爪（复制品） - 主手","chara/weapon/w0301/obj/body/b0030/model/w0301b0030.mdl"
12132,"凯撒裂爪（复制品） - 副手","chara/weapon/w0351/obj/body/b0030/model/w0351b0030.mdl"
12849,"凯撒面包","chara/weapon/w9901/obj/body/b0001/model/w9901b0001.mdl"
36964,"凯旋利爪 - 主手","chara/weapon/w0335/obj/body/b0001/model/w0335b0001.mdl"
36964,"凯旋利爪 - 副手","chara/weapon/w0385/obj/body/b0001/model/w0385b0001.mdl"
36978,"凯旋刺刀","chara/weapon/w2508/obj/body/b0001/model/w2508b0001.mdl"
36977,"凯旋刺剑 - 主手","chara/weapon/w2301/obj/body/b0086/model/w2301b0086.mdl"
36977,"凯旋刺剑 - 副手","chara/weapon/w2351/obj/body/b0072/model/w2351b0072.mdl"
43640,"凯旋双军刀 - 主手","chara/weapon/w3001/obj/body/b0007/model/w3001b0007.mdl"
43640,"凯旋双军刀 - 副手","chara/weapon/w3051/obj/body/b0007/model/w3051b0007.mdl"
36975,"凯旋天星盘 - 主手","chara/weapon/w2126/obj/body/b0001/model/w2126b0001.mdl"
36975,"凯旋天星盘 - 副手","chara/weapon/w2199/obj/body/b0001/model/w2199b0001.mdl"
36968,"凯旋屠刀 - 主手","chara/weapon/w1801/obj/body/b0113/model/w1801b0113.mdl"
36968,"凯旋屠刀 - 副手","chara/weapon/w1851/obj/body/b0113/model/w1851b0113.mdl"
36967,"凯旋战弓 - 主手","chara/weapon/w0601/obj/body/b0098/model/w0601b0098.mdl"
36967,"凯旋战弓 - 副手","chara/weapon/w0698/obj/body/b0111/model/w0698b0111.mdl"
36965,"凯旋战斧","chara/weapon/w0401/obj/body/b0120/model/w0401b0120.mdl"
36979,"凯旋战轮 - 主手","chara/weapon/w2601/obj/body/b0049/model/w2601b0049.mdl"
36979,"凯旋战轮 - 副手","chara/weapon/w2651/obj/body/b0049/model/w2651b0049.mdl"
36970,"凯旋手枪 - 主手","chara/weapon/w2001/obj/body/b0092/model/w2001b0092.mdl"
36970,"凯旋手枪 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
43661,"凯旋斜角笔 - 主手","chara/weapon/w2901/obj/body/b0024/model/w2901b0024.mdl"
43661,"凯旋斜角笔 - 副手","chara/weapon/w2951/obj/body/b0024/model/w2951b0024.mdl"
36969,"凯旋断头剑","chara/weapon/w1501/obj/body/b0112/model/w1501b0112.mdl"
36976,"凯旋武士刀 - 主手","chara/weapon/w2201/obj/body/b0076/model/w2201b0076.mdl"
36976,"凯旋武士刀 - 副手","chara/weapon/w2251/obj/body/b0092/model/w2251b0092.mdl"
36972,"凯旋法杖","chara/weapon/w1027/obj/body/b0001/model/w1027b0001.mdl"
36971,"凯旋牧杖","chara/weapon/w0808/obj/body/b0023/model/w0808b0023.mdl"
36982,"凯旋盾","chara/weapon/w0101/obj/body/b0113/model/w0101b0113.mdl"
36981,"凯旋镰刀","chara/weapon/w2802/obj/body/b0019/model/w2802b0019.mdl"
36963,"凯旋长剑","chara/weapon/w0217/obj/body/b0001/model/w0217b0001.mdl"
36966,"凯旋长枪","chara/weapon/w0501/obj/body/b0112/model/w0501b0112.mdl"
36980,"凯旋飞翼","chara/weapon/w2701/obj/body/b0013/model/w2701b0013.mdl"
36973,"凯旋魔导书","chara/weapon/w1748/obj/body/b0001/model/w1748b0001.mdl"
36974,"凯旋魔导典","chara/weapon/w1748/obj/body/b0001/model/w1748b0001.mdl"
15935,"凯特西猫耳","chara/equipment/e5027/model/c0101e5027_met.mdl"
31419,"凯特西缎带领结","chara/accessory/a0119/model/c0101a0119_nek.mdl"
22973,"凯西耳坠","chara/accessory/a0104/model/c0101a0104_ear.mdl"
11789,"凶战头盔","chara/equipment/e0162/model/c0101e0162_met.mdl"
11793,"凶战战靴","chara/equipment/e0162/model/c0101e0162_sho.mdl"
11791,"凶战护手","chara/equipment/e0162/model/c0101e0162_glv.mdl"
11790,"凶战胸甲","chara/equipment/e0162/model/c0101e0162_top.mdl"
11792,"凶战马裤","chara/equipment/e0162/model/c0101e0162_dwn.mdl"
41518,"凶残暴君头盔","chara/equipment/e0833/model/c0101e0833_met.mdl"
41520,"凶残暴君手铠","chara/equipment/e0833/model/c0101e0833_glv.mdl"
41519,"凶残暴君胸甲","chara/equipment/e0833/model/c0101e0833_top.mdl"
41522,"凶残暴君锁甲靴","chara/equipment/e0833/model/c0101e0833_sho.mdl"
41521,"凶残暴君骑兵裤","chara/equipment/e0833/model/c0101e0833_dwn.mdl"
26435,"凶犯 - 主手","chara/weapon/w2015/obj/body/b0002/model/w2015b0002.mdl"
26435,"凶犯 - 副手","chara/weapon/w2099/obj/body/b0001/model/w2099b0001.mdl"
42571,"凶猛斧","chara/weapon/w0417/obj/body/b0001/model/w0417b0001.mdl"
25344,"凶甲围裙","chara/equipment/e0546/model/c0101e0546_top.mdl"
37505,"凶甲围裙（复制品）","chara/equipment/e0546/model/c0101e0546_top.mdl"
25324,"凶甲圆头锤 - 主手","chara/weapon/w5201/obj/body/b0007/model/w5201b0007.mdl"
25324,"凶甲圆头锤 - 副手","chara/weapon/w5281/obj/body/b0002/model/w5281b0002.mdl"
25345,"凶甲工作手套","chara/equipment/e0546/model/c0101e0546_glv.mdl"
37506,"凶甲工作手套（复制品）","chara/equipment/e0546/model/c0101e0546_glv.mdl"
25347,"凶甲工作靴","chara/equipment/e0546/model/c0101e0546_sho.mdl"
37508,"凶甲工作靴（复制品）","chara/equipment/e0546/model/c0101e0546_sho.mdl"
29950,"凶甲手钳 - 主手","chara/weapon/w5241/obj/body/b0001/model/w5241b0001.mdl"
29950,"凶甲手钳 - 副手","chara/weapon/w5281/obj/body/b0001/model/w5281b0001.mdl"
33054,"凶甲时尚围裙","chara/equipment/e0546/model/c0101e0546_top.mdl"
33055,"凶甲时尚工作手套","chara/equipment/e0546/model/c0101e0546_glv.mdl"
33057,"凶甲时尚工作靴","chara/equipment/e0546/model/c0101e0546_sho.mdl"
33056,"凶甲时尚软甲裤","chara/equipment/e0546/model/c0101e0546_dwn.mdl"
33053,"凶甲时尚面罩","chara/equipment/e0546/model/c0101e0546_met.mdl"
25346,"凶甲软甲裤","chara/equipment/e0546/model/c0101e0546_dwn.mdl"
37507,"凶甲软甲裤（复制品）","chara/equipment/e0546/model/c0101e0546_dwn.mdl"
25343,"凶甲面罩","chara/equipment/e0546/model/c0101e0546_met.mdl"
37504,"凶甲面罩（复制品）","chara/equipment/e0546/model/c0101e0546_met.mdl"
13273,"击拳手套","chara/equipment/e6004/model/c0101e6004_glv.mdl"
6036,"刃状长矛","chara/weapon/w0508/obj/body/b0001/model/w0508b0001.mdl"
42563,"划时代咏咒手镯","chara/accessory/a0130/model/c0101a0130_wrs.mdl"
42568,"划时代咏咒指环 - 右","chara/accessory/a0130/model/c0101a0130_rir.mdl"
42568,"划时代咏咒指环 - 左","chara/accessory/a0130/model/c0101a0130_ril.mdl"
42553,"划时代咏咒耳坠","chara/accessory/a0130/model/c0101a0130_ear.mdl"
42558,"划时代咏咒项环","chara/accessory/a0130/model/c0101a0130_nek.mdl"
42560,"划时代强攻手镯","chara/accessory/a0130/model/c0101a0130_wrs.mdl"
42565,"划时代强攻指环 - 右","chara/accessory/a0130/model/c0101a0130_rir.mdl"
42565,"划时代强攻指环 - 左","chara/accessory/a0130/model/c0101a0130_ril.mdl"
42550,"划时代强攻耳坠","chara/accessory/a0130/model/c0101a0130_ear.mdl"
42555,"划时代强攻项环","chara/accessory/a0130/model/c0101a0130_nek.mdl"
42559,"划时代御敌手镯","chara/accessory/a0130/model/c0101a0130_wrs.mdl"
42564,"划时代御敌指环 - 右","chara/accessory/a0130/model/c0101a0130_rir.mdl"
42564,"划时代御敌指环 - 左","chara/accessory/a0130/model/c0101a0130_ril.mdl"
42549,"划时代御敌耳坠","chara/accessory/a0130/model/c0101a0130_ear.mdl"
42554,"划时代御敌项环","chara/accessory/a0130/model/c0101a0130_nek.mdl"
42562,"划时代治愈手镯","chara/accessory/a0130/model/c0101a0130_wrs.mdl"
42567,"划时代治愈指环 - 右","chara/accessory/a0130/model/c0101a0130_rir.mdl"
42567,"划时代治愈指环 - 左","chara/accessory/a0130/model/c0101a0130_ril.mdl"
42552,"划时代治愈耳坠","chara/accessory/a0130/model/c0101a0130_ear.mdl"
42557,"划时代治愈项环","chara/accessory/a0130/model/c0101a0130_nek.mdl"
42561,"划时代精准手镯","chara/accessory/a0130/model/c0101a0130_wrs.mdl"
42566,"划时代精准指环 - 右","chara/accessory/a0130/model/c0101a0130_rir.mdl"
42566,"划时代精准指环 - 左","chara/accessory/a0130/model/c0101a0130_ril.mdl"
42551,"划时代精准耳坠","chara/accessory/a0130/model/c0101a0130_ear.mdl"
42556,"划时代精准项环","chara/accessory/a0130/model/c0101a0130_nek.mdl"
10437,"列队剑","chara/weapon/w1501/obj/body/b0001/model/w1501b0001.mdl"
42543,"创生咏咒手环","chara/accessory/a0121/model/c0101a0121_wrs.mdl"
42548,"创生咏咒指环 - 右","chara/accessory/a0121/model/c0101a0121_rir.mdl"
42548,"创生咏咒指环 - 左","chara/accessory/a0121/model/c0101a0121_ril.mdl"
42533,"创生咏咒耳坠","chara/accessory/a0121/model/c0101a0121_ear.mdl"
42538,"创生咏咒项环","chara/accessory/a0121/model/c0101a0121_nek.mdl"
42540,"创生强攻手环","chara/accessory/a0121/model/c0101a0121_wrs.mdl"
42545,"创生强攻指环 - 右","chara/accessory/a0121/model/c0101a0121_rir.mdl"
42545,"创生强攻指环 - 左","chara/accessory/a0121/model/c0101a0121_ril.mdl"
42530,"创生强攻耳坠","chara/accessory/a0121/model/c0101a0121_ear.mdl"
42535,"创生强攻项环","chara/accessory/a0121/model/c0101a0121_nek.mdl"
42539,"创生御敌手环","chara/accessory/a0121/model/c0101a0121_wrs.mdl"
42544,"创生御敌指环 - 右","chara/accessory/a0121/model/c0101a0121_rir.mdl"
42544,"创生御敌指环 - 左","chara/accessory/a0121/model/c0101a0121_ril.mdl"
42529,"创生御敌耳坠","chara/accessory/a0121/model/c0101a0121_ear.mdl"
42534,"创生御敌项环","chara/accessory/a0121/model/c0101a0121_nek.mdl"
42542,"创生治愈手环","chara/accessory/a0121/model/c0101a0121_wrs.mdl"
42547,"创生治愈指环 - 右","chara/accessory/a0121/model/c0101a0121_rir.mdl"
42547,"创生治愈指环 - 左","chara/accessory/a0121/model/c0101a0121_ril.mdl"
42532,"创生治愈耳坠","chara/accessory/a0121/model/c0101a0121_ear.mdl"
